PGA
r\m,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,7.8,8.0,8.2
0.0,0.46851,0.69925,0.86089,1.0263,1.1547,1.2269,1.2326,1.1703,1.1058,1.0536,0.92821
1.0,0.30931,0.49072,0.64231,0.80351,0.94535,1.0465,1.0909,1.0703,1.0291,0.99109,0.89067
5.0,0.11044,0.19493,0.28638,0.40094,0.52576,0.64567,0.7423,0.79809,0.8075,0.80314,0.76606
10.0,0.053042,0.09825,0.15246,0.22953,0.32346,0.42653,0.52581,0.60528,0.63719,0.65037,0.65653
15.0,0.032022,0.060921,0.097465,0.15371,0.22695,0.31358,0.40509,0.48876,0.5294,0.55069,0.56661
20.0,0.021967,0.042444,0.069087,0.11263,0.17189,0.24554,0.32797,0.40925,0.45227,0.47686,0.49732
25.0,0.016245,0.03173,0.052256,0.087412,0.13691,0.20069,0.27508,0.35235,0.39554,0.42145,0.44418
30.0,0.012618,0.024852,0.041293,0.070548,0.11286,0.16898,0.23662,0.30958,0.35201,0.37828,0.40212
40.0,0.008366,0.016684,0.02809,0.049622,0.082085,0.1271,0.18405,0.24905,0.28897,0.31477,0.3391
50.0,0.0060091,0.012098,0.020568,0.037293,0.06332,0.10063,0.14959,0.20777,0.2449,0.26957,0.29351
60.0,0.0049814,0.010106,0.017314,0.032072,0.055635,0.090341,0.13718,0.1947,0.23245,0.25805,0.28339
70.0,0.0042181,0.008613,0.014854,0.028019,0.049495,0.081847,0.12659,0.18292,0.22075,0.24687,0.27307
80.0,0.0036282,0.0074501,0.012922,0.024762,0.044441,0.074662,0.11731,0.1722,0.20979,0.23603,0.26277
90.0,0.0031584,0.0065178,0.011362,0.022079,0.040185,0.068463,0.10908,0.16236,0.19946,0.22568,0.25259
100.0,0.0027755,0.0057536,0.010076,0.019827,0.03654,0.063041,0.10171,0.15329,0.18971,0.21571,0.24261
110.0,0.0024578,0.0051161,0.0089971,0.017776,0.032896,0.05699,0.092325,0.1397,0.17331,0.19736,0.22231
120.0,0.0021904,0.0045765,0.0080793,0.016023,0.029765,0.051764,0.084179,0.12785,0.15893,0.18124,0.20444
130.0,0.0019625,0.0041147,0.00729,0.014508,0.027048,0.047206,0.07704,0.1174,0.14623,0.16698,0.18859
140.0,0.0017663,0.0037155,0.006605,0.013188,0.024668,0.043199,0.07072,0.10813,0.13493,0.15425,0.17442
150.0,0.001596,0.0033676,0.0060054,0.012028,0.022569,0.039649,0.06512,0.099848,0.12481,0.14281,0.16168
175.0,0.0012484,0.0026528,0.0047654,0.0096135,0.018171,0.032167,0.053218,0.08215,0.10307,0.11825,0.13415
200.0,9.9296E-4,0.0021235,0.0038394,0.0077974,0.014841,0.026449,0.04405,0.068407,0.086108,0.098979,0.11251
250.0,6.5128E-4,0.0014085,0.002578,0.0052973,0.010209,0.018429,0.031067,0.048752,0.061694,0.071146,0.081115
300.0,4.4192E-4,9.6553E-4,0.0017872,0.003714,0.0072455,0.013245,0.022584,0.035768,0.045457,0.052543,0.06003
350.0,3.0716E-4,6.7766E-4,0.001269,0.0026674,0.0052709,0.0097617,0.016839,0.026898,0.034302,0.039712,0.045426
400.0,2.1743E-4,4.8468E-4,9.1858E-4,0.001955,0.0039183,0.0073616,0.012855,0.020705,0.026476,0.030687,0.035123
450.0,1.5554E-4,3.4967E-4,6.6947E-4,0.0014394,0.0029186,0.0055493,0.0097916,0.015885,0.020364,0.023627,0.027056
500.0,1.1253E-4,2.5519E-4,4.9381E-4,0.0010733,0.0022036,0.0042439,0.0075699,0.012368,0.015889,0.018446,0.021127
600.0,5.8532E-5,1.3687E-4,2.7443E-4,6.1601E-4,0.0013089,0.0026008,0.0047495,0.0078613,0.010128,0.011764,0.013457
700.0,3.2379E-5,7.7165E-5,1.5835E-4,3.6376E-4,7.9333E-4,0.0016169,0.003013,0.005046,0.0065178,0.0075727,0.0086546
800.0,1.8221E-5,4.4239E-5,9.2893E-5,2.1833E-4,4.8868E-4,0.0010215,0.0018504,0.0031605,0.0040873,0.0047319,0.0053761
1000.0,5.9854E-6,1.5069E-5,3.3112E-5,8.1437E-5,1.8226E-4,4.1225E-4,8.1769E-4,0.0014155,0.0018374,0.0021296,0.0024186
