name,lon,lat,4.25,4.35,4.45,4.55,4.65,4.75,4.85,4.95,5.05,5.15,5.25,5.35,5.45,5.55,5.65,5.75,5.85,5.95,6.05,6.15,6.25,6.35,6.45,6.55,6.65,6.75,6.85,6.95,7.05,7.15,7.25,7.35,7.45,7.55,7.65,7.75,7.85,7.95,8.05,8.15,8.25,8.35,8.45,8.55,8.65,8.75,8.85,8.95,9.05,9.15,9.25,9.35
Fresno CA,-119.75000,36.75000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles CA,-118.25000,34.05000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9766233e-06,7.6432577e-05,0.00029775353,0.0019115047,0.0013145844,0.0010866965,0.00092332750,0.00055610183,0.00045404594,0.00033565129,0.00021727771,0.00022236329,0.00012636908,0.00012130370,5.0757238e-05,2.2686299e-05,1.3786264e-05,6.8306286e-06,2.9297964e-06,6.3504452e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oakland CA,-122.25000,37.80000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012338374,0.00036202764,0.00073734296,0.0010599231,0.0015794165,0.0012687965,0.00096023319,0.00047152011,0.00025178898,0.00017262100,0.00014298840,9.5235738e-05,3.4915124e-05,5.1687057e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Francisco CA,-122.40000,37.75000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012338374,0.00036202764,0.00073734296,0.0010599231,0.0016351518,0.0013214428,0.0010119508,0.00052328280,0.00031074217,0.00026546258,0.00028038286,0.00042946298,0.00089071241,0.0011222966,0.00069780556,0.00066510622,0.00071261699,0.00042894794,0.00017732208,2.0785197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Jose CA,-121.90000,37.35000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035108630,0.0011760518,0.0021514405,0.0031523081,0.0026689382,0.0024765243,0.0017991150,0.0015834171,0.0016433243,0.0014583298,0.00097427654,0.00043476471,0.00021317485,0.00015734278,7.4219443e-05,3.7790100e-05,9.2652070e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Rosa CA,-122.70000,38.45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0945162e-05,0.00023611770,0.00053684176,0.00094345692,0.0010838880,0.0010909519,0.00099949953,0.0011486794,0.00075441930,0.00056208136,0.00014232597,1.8837485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Rosa CA,-122.70000,38.45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0945162e-05,0.00023611770,0.00053684176,0.00094345692,0.0010838880,0.0010909519,0.00099949953,0.0011486794,0.00075441930,0.00056208136,0.00014232597,1.8837485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vallejo CA,-122.25000,38.10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012338374,0.00037073796,0.00065577763,0.0010619541,0.0011078992,0.00095555207,0.0011627610,0.0016693334,0.0015574160,0.0011055693,0.00062443527,0.00023177005,3.7225414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Rosa CA,-122.70000,38.45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0945162e-05,0.00023611770,0.00053684176,0.00094345692,0.0010838880,0.0010909519,0.00099949953,0.0011486794,0.00075441930,0.00056208136,0.00014232597,1.8837485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
