name,lon,lat,4.25,4.35,4.45,4.55,4.65,4.75,4.85,4.95,5.05,5.15,5.25,5.35,5.45,5.55,5.65,5.75,5.85,5.95,6.05,6.15,6.25,6.35,6.45,6.55,6.65,6.75,6.85,6.95,7.05,7.15,7.25,7.35,7.45,7.55,7.65,7.75,7.85,7.95,8.05,8.15,8.25,8.35,8.45,8.55,8.65,8.75,8.85,8.95,9.05,9.15,9.25,9.35
Vallejo CA,-122.25000,38.10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012129748,0.0010089085,0.00083917354,0.00069799415,0.00058056625,0.00048289397,0.00040165371,0.00033408100,0.00027787648,0.00023112759,0.00019224355,0.00015990122,0.00013300004,0.00011062462,9.2013549e-05,1.7821872e-05,1.2431728e-05,6.5519146e-06,2.8613209e-06,2.3799430e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Las Vegas NV,-115.15000,36.20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021422814,0.00017818720,0.00014820966,0.00012327542,0.00010253603,8.5285757e-05,7.0937603e-05,5.9003328e-05,4.9076831e-05,4.0820330e-05,3.3952871e-05,2.8240768e-05,2.3489648e-05,1.9537838e-05,1.6250866e-05,1.1865710e-05,7.1198105e-06,5.9220004e-06,4.9257054e-06,4.0970233e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Rosa CA,-122.70000,38.45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014041302,0.0011679046,0.00097142074,0.00080799257,0.00067205895,0.00055899429,0.00046495120,0.00038672956,0.00032166764,0.00026755149,0.00022253963,0.00018510041,0.00015395981,0.00012805819,0.00010651417,2.3742403e-05,1.9748071e-05,1.6425730e-05,1.3662327e-05,1.1363829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vallejo CA,-122.25000,38.10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012129748,0.0010089085,0.00083917354,0.00069799415,0.00058056625,0.00048289397,0.00040165371,0.00033408100,0.00027787648,0.00023112759,0.00019224355,0.00015990122,0.00013300004,0.00011062462,9.2013549e-05,1.7821872e-05,1.2431728e-05,6.5519146e-06,2.8613209e-06,2.3799430e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Las Vegas NV,-115.15000,36.20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021422814,0.00017818720,0.00014820966,0.00012327542,0.00010253603,8.5285757e-05,7.0937603e-05,5.9003328e-05,4.9076831e-05,4.0820330e-05,3.3952871e-05,2.8240768e-05,2.3489648e-05,1.9537838e-05,1.6250866e-05,1.1865710e-05,7.1198105e-06,5.9220004e-06,4.9257054e-06,4.0970233e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reno NV,-119.80000,39.55000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020173972,0.0016779979,0.0013956978,0.0011608909,0.00096558699,0.00080314027,0.00066802298,0.00055563732,0.00046215899,0.00038440710,0.00031973590,0.00026594474,0.00022120320,0.00018398881,0.00015303522,0.00012484169,0.00010383879,8.6369346e-05,7.1838893e-05,5.9752988e-05,4.9700371e-05,4.1338968e-05,3.4384256e-05,2.8599578e-05,2.3788093e-05,1.9786074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Rosa CA,-122.70000,38.45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014041302,0.0011679046,0.00097142074,0.00080799257,0.00067205895,0.00055899429,0.00046495120,0.00038672956,0.00032166764,0.00026755149,0.00022253963,0.00018510041,0.00015395981,0.00012805819,0.00010651417,2.3742403e-05,1.9748071e-05,1.6425730e-05,1.3662327e-05,1.1363829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vallejo CA,-122.25000,38.10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012129748,0.0010089085,0.00083917354,0.00069799415,0.00058056625,0.00048289397,0.00040165371,0.00033408100,0.00027787648,0.00023112759,0.00019224355,0.00015990122,0.00013300004,0.00011062462,9.2013549e-05,1.7821872e-05,1.2431728e-05,6.5519146e-06,2.8613209e-06,2.3799430e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Las Vegas NV,-115.15000,36.20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021422814,0.00017818720,0.00014820966,0.00012327542,0.00010253603,8.5285757e-05,7.0937603e-05,5.9003328e-05,4.9076831e-05,4.0820330e-05,3.3952871e-05,2.8240768e-05,2.3489648e-05,1.9537838e-05,1.6250866e-05,1.1865710e-05,7.1198105e-06,5.9220004e-06,4.9257054e-06,4.0970233e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reno NV,-119.80000,39.55000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020173972,0.0016779979,0.0013956978,0.0011608909,0.00096558699,0.00080314027,0.00066802298,0.00055563732,0.00046215899,0.00038440710,0.00031973590,0.00026594474,0.00022120320,0.00018398881,0.00015303522,0.00012484169,0.00010383879,8.6369346e-05,7.1838893e-05,5.9752988e-05,4.9700371e-05,4.1338968e-05,3.4384256e-05,2.8599578e-05,2.3788093e-05,1.9786074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eugene OR,-123.10000,44.05000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6059859e-06,5.4946197e-06,4.5702256e-06,3.8013481e-06,3.1618236e-06,2.6298903e-06,2.1874475e-06,1.8194396e-06,1.5133439e-06,1.2587447e-06,1.0469782e-06,8.7083854e-07,7.2433195e-07,6.0247307e-07,5.0111527e-07,4.1680953e-07,3.4668707e-07,2.8836174e-07,2.3984885e-07,1.9949758e-07,4.6539522e-19,3.8709889e-19,3.2197483e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salt Lake City UT,-111.90000,40.75000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037279909,0.00031008078,0.00025791396,0.00021452349,0.00017843286,0.00014841399,0.00012344538,0.00010267740,8.5403338e-05,7.1035403e-05,5.9084675e-05,4.9144492e-05,4.0876608e-05,3.3999681e-05,2.8279703e-05,1.7472841e-05,1.4533276e-05,1.2088252e-05,1.0054570e-05,8.3630273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salt Lake City UT,-111.90000,40.75000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037279909,0.00031008078,0.00025791396,0.00021452349,0.00017843286,0.00014841399,0.00012344538,0.00010267740,8.5403338e-05,7.1035403e-05,5.9084675e-05,4.9144492e-05,4.0876608e-05,3.3999681e-05,2.8279703e-05,1.7472841e-05,1.4533276e-05,1.2088252e-05,1.0054570e-05,8.3630273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tacoma WA,-122.45000,47.25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085113271,0.00070794136,0.00058883997,0.00048977576,0.00040737773,0.00033884204,0.00028183653,0.00023442142,0.00019498324,0.00016218000,0.00013489544,0.00011220114,9.3324846e-05,7.7624226e-05,6.4565019e-05,5.2031939e-05,4.3278282e-05,3.5997307e-05,2.9941256e-05,2.4904052e-05,8.5968499e-06,7.1505483e-06,5.9475670e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salt Lake City UT,-111.90000,40.75000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037279909,0.00031008078,0.00025791396,0.00021452349,0.00017843286,0.00014841399,0.00012344538,0.00010267740,8.5403338e-05,7.1035403e-05,5.9084675e-05,4.9144492e-05,4.0876608e-05,3.3999681e-05,2.8279703e-05,1.7472841e-05,1.4533276e-05,1.2088252e-05,1.0054570e-05,8.3630273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tacoma WA,-122.45000,47.25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085113271,0.00070794136,0.00058883997,0.00048977576,0.00040737773,0.00033884204,0.00028183653,0.00023442142,0.00019498324,0.00016218000,0.00013489544,0.00011220114,9.3324846e-05,7.7624226e-05,6.4565019e-05,5.2031939e-05,4.3278282e-05,3.5997307e-05,2.9941256e-05,2.4904052e-05,8.5968499e-06,7.1505483e-06,5.9475670e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson WY,-110.75000,43.50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083201013,0.00069203588,0.00057561037,0.00047877186,0.00039822508,0.00033122920,0.00027550445,0.00022915462,0.00019060251,0.00015853626,0.00013186472,0.00010968030,9.1228096e-05,7.5880225e-05,6.3114422e-05,4.6444166e-05,3.3031789e-05,2.7474645e-05,2.2852415e-05,1.9007811e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
