name,lon,lat,0.001,0.01,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.7,0.8,0.9,1.0
PEER S1-Fault-Site1,-122.00000,38.11300,3.98641095e-02,3.98641095e-02,3.98641095e-02,3.98059316e-02,3.47586149e-02,2.61120301e-02,1.90398663e-02,1.37462071e-02,9.78288315e-03,6.81563401e-03,4.76722198e-03,3.30567808e-03,2.25298393e-03,1.48190853e-03,5.24405690e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
PEER S1-Fault-Site2,-122.11400,38.11300,3.98641095e-02,3.98641095e-02,3.98641095e-02,3.33612865e-02,1.23403428e-02,4.88553994e-03,1.78922273e-03,2.51806014e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
PEER S1-Fault-Site3,-122.57000,38.11100,3.98641095e-02,3.98641095e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
PEER S1-Fault-Site4,-122.00000,38.00000,3.98641095e-02,3.98641095e-02,3.97708263e-02,2.98488862e-02,1.99792810e-02,1.30331030e-02,8.59745782e-03,5.74672513e-03,3.89629176e-03,2.70119457e-03,1.91819154e-03,1.37257415e-03,9.75327831e-04,6.75864875e-04,2.59562251e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
PEER S1-Fault-Site5,-122.00000,37.91000,3.98641095e-02,3.98641095e-02,3.13526946e-02,1.21439941e-02,4.41773032e-03,1.89445989e-03,7.54568399e-04,1.48045813e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
PEER S1-Fault-Site6,-122.00000,38.22500,3.98641095e-02,3.98641095e-02,3.97678866e-02,2.98154145e-02,1.99393346e-02,1.29982265e-02,8.56961677e-03,5.72371985e-03,3.87917759e-03,2.68823644e-03,1.90793580e-03,1.36466758e-03,9.67893746e-04,6.69931794e-04,2.54886806e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
PEER S1-Fault-Site7,-121.88600,38.11300,3.98641095e-02,3.98641095e-02,3.98641095e-02,3.33612865e-02,1.23403428e-02,4.88553994e-03,1.78922273e-03,2.51806014e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
