name,lon,lat,0.001,0.01,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.7,0.8,0.9,1.0
PEER S2-Fault5-Site1,-65.00900,0.00000,3.93126797e-02,3.93126797e-02,3.93126797e-02,3.93126797e-02,3.93126797e-02,2.66929503e-02,1.62572196e-02,8.78834960e-03,4.47230110e-03,1.75421164e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
