name,lon,lat,0.001,0.01,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.7,0.8,0.9,1.0
PEER S2-Fault3-Site1,-64.91005,0.00000,6.89176683e-02,6.70323767e-02,4.21921360e-02,2.32107277e-02,1.34345133e-02,8.09213498e-03,5.03536612e-03,3.22160217e-03,2.11183637e-03,1.41440689e-03,9.65609677e-04,6.70638360e-04,4.73050491e-04,3.38403166e-04,1.79771860e-04,9.97251173e-05,5.74037392e-05,3.41164317e-05
PEER S2-Fault3-Site2,-65.04497,0.00000,6.89176940e-02,6.73011916e-02,4.60212496e-02,2.93942513e-02,1.99071500e-02,1.39362003e-02,9.96359968e-03,7.23548391e-03,5.32264567e-03,3.96021071e-03,2.97700804e-03,2.25922360e-03,1.72966179e-03,1.33514585e-03,8.13696383e-04,5.09522497e-04,3.26812117e-04,2.14161762e-04
PEER S2-Fault3-Site3,-65.08995,0.00000,6.89176683e-02,6.70323767e-02,4.21921360e-02,2.32107277e-02,1.34345133e-02,8.09213498e-03,5.03536612e-03,3.22160217e-03,2.11183637e-03,1.41440689e-03,9.65609677e-04,6.70638360e-04,4.73050491e-04,3.38403166e-04,1.79771860e-04,9.97251173e-05,5.74037392e-05,3.41164317e-05
PEER S2-Fault3-Site4,-65.13490,0.00000,6.89176122e-02,6.65043238e-02,3.68104678e-02,1.69597526e-02,8.35952768e-03,4.37817867e-03,2.41334372e-03,1.38892945e-03,8.29243991e-04,5.10965654e-04,3.23601423e-04,2.09930912e-04,1.39119202e-04,9.39598542e-05,4.50351394e-05,2.28330567e-05,1.21342142e-05,6.71211398e-06
PEER S2-Fault3-Site5,-65.22483,0.00000,6.89172650e-02,6.43560683e-02,2.54604863e-02,8.21961461e-03,3.06263840e-03,1.28164898e-03,5.87001860e-04,2.88740451e-04,1.50476335e-04,8.22583533e-05,4.68133515e-05,2.75746082e-05,1.67341818e-05,1.04244304e-05,4.32508892e-06,1.93320688e-06,9.18616496e-07,4.59491048e-07
PEER S2-Fault3-Site6,-65.00900,-0.42718,6.88802567e-02,5.57911153e-02,2.18580923e-02,1.04547140e-02,5.92063698e-03,3.63309810e-03,2.34200931e-03,1.56340075e-03,1.07217011e-03,7.51613194e-04,5.36745140e-04,3.89484171e-04,2.86627856e-04,2.13591991e-04,1.22556987e-04,7.30043758e-05,4.48874482e-05,2.83635327e-05
