lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
-123.00000,37.00000,1.60193210e-01,9.94923763e-02,6.02050846e-02,3.71430476e-02,2.14268415e-02,1.14287289e-02,5.55132482e-03,2.41041654e-03,9.00806804e-04,2.75618714e-04,6.38695515e-05,9.80934454e-06,6.98719653e-07,1.40682742e-08,1.63844929e-09,8.55354673e-11,2.40709808e-13,0.0,0.0,0.0
-122.80000,37.00000,1.80783262e-01,1.12982119e-01,6.88228038e-02,4.28405598e-02,2.50479775e-02,1.36357935e-02,6.82637996e-03,3.08504265e-03,1.20968014e-03,3.90835065e-04,9.69304340e-05,1.61900594e-05,1.28027198e-06,3.80380374e-08,4.27316377e-09,2.23213103e-10,6.28155591e-13,0.0,0.0,0.0
-122.60000,37.00000,1.99998214e-01,1.26219596e-01,7.78324798e-02,4.91892899e-02,2.93842345e-02,1.65151587e-02,8.67183261e-03,4.18427215e-03,1.78046166e-03,6.33814037e-04,1.77241800e-04,3.52565289e-05,3.76676206e-06,1.38625734e-07,1.01160755e-08,5.28789146e-10,1.48809303e-12,0.0,0.0,0.0
-122.40000,37.00000,2.44979210e-01,1.55310365e-01,9.66490119e-02,6.19818710e-02,3.77835117e-02,2.18665703e-02,1.20847325e-02,6.38005557e-03,3.11851752e-03,1.33954598e-03,4.77759155e-04,1.33378363e-04,2.60572809e-05,2.73122953e-06,8.28864273e-08,1.10496319e-09,3.10953440e-12,0.0,0.0,0.0
-122.20000,37.00000,2.68815338e-01,1.73434539e-01,1.09503866e-01,7.11645865e-02,4.40696274e-02,2.60952057e-02,1.51053188e-02,8.80036601e-03,5.15029520e-03,2.92026446e-03,1.52021105e-03,6.88337347e-04,2.56935033e-04,7.47462155e-05,1.56496843e-05,1.70341916e-06,1.64187888e-08,0.0,0.0,0.0
-122.00000,37.00000,2.94428363e-01,1.94311251e-01,1.24823122e-01,8.21200271e-02,5.12980742e-02,3.03609729e-02,1.72567484e-02,9.61210151e-03,5.17675577e-03,2.56980879e-03,1.10721432e-03,3.91997547e-04,1.06393261e-04,1.96129538e-05,1.84575863e-06,2.84902419e-08,0.0,0.0,0.0,0.0
-121.80000,37.00000,3.18364211e-01,2.16462118e-01,1.43216313e-01,9.64463031e-02,6.13408419e-02,3.65156151e-02,2.05984823e-02,1.16053653e-02,6.92651777e-03,4.37747078e-03,2.70350824e-03,1.47914227e-03,6.66603797e-04,2.34514967e-04,6.07942508e-05,9.78108927e-06,6.79993884e-07,7.96439257e-10,0.0,0.0
-121.60000,37.00000,3.34483895e-01,2.32971357e-01,1.60286093e-01,1.13341484e-01,7.66650517e-02,4.88415843e-02,2.91169938e-02,1.63638729e-02,8.67137401e-03,4.27694484e-03,1.91365809e-03,7.44047136e-04,2.38202109e-04,5.85676012e-05,9.63196939e-06,7.22979413e-07,1.56192786e-09,0.0,0.0,0.0
-121.40000,37.00000,3.34080805e-01,2.31098033e-01,1.58737254e-01,1.13649706e-01,7.94630329e-02,5.34098870e-02,3.37656595e-02,1.96304700e-02,1.01667719e-02,4.51825726e-03,1.65668940e-03,4.81372319e-04,1.01286847e-04,1.29123541e-05,6.90172734e-07,3.69676990e-10,0.0,0.0,0.0,0.0
-121.20000,37.00000,3.27239563e-01,2.19518760e-01,1.43342847e-01,9.56680519e-02,6.03495094e-02,3.54034621e-02,1.90593117e-02,9.34653768e-03,4.09322459e-03,1.54968018e-03,4.86332317e-04,1.20182060e-04,2.07436408e-05,1.98731313e-06,8.76765788e-08,1.67986666e-09,4.72740014e-12,0.0,0.0,0.0
-121.00000,37.00000,3.17039577e-01,2.04385068e-01,1.27157386e-01,8.11473677e-02,4.90265387e-02,2.77819148e-02,1.47742558e-02,7.47114995e-03,3.57210695e-03,1.56573354e-03,6.02407180e-04,1.94007406e-04,4.87703757e-05,8.69465863e-06,9.27057612e-07,1.54941664e-08,3.03980079e-12,0.0,0.0,0.0
-123.00000,37.20000,1.69455186e-01,1.07649842e-01,6.68228582e-02,4.21062695e-02,2.47580359e-02,1.34623483e-02,6.70670682e-03,3.01735818e-03,1.18068177e-03,3.81826609e-04,9.50155901e-05,1.57676414e-05,1.23059390e-06,2.48288119e-08,2.77296555e-09,1.44900150e-10,4.07771054e-13,0.0,0.0,0.0
-122.80000,37.20000,1.87609751e-01,1.19904528e-01,7.52271716e-02,4.81141193e-02,2.88828729e-02,1.61617829e-02,8.38267464e-03,3.97817958e-03,1.66115300e-03,5.78919689e-04,1.57882181e-04,2.99580130e-05,2.90214458e-06,8.38536917e-08,6.13985592e-09,3.20923403e-10,9.03127248e-13,0.0,0.0,0.0
-122.60000,37.20000,2.07396303e-01,1.33905218e-01,8.50854220e-02,5.53163522e-02,3.39921009e-02,1.97054347e-02,1.08109217e-02,5.57606928e-03,2.59972168e-03,1.03608983e-03,3.32576367e-04,7.95736058e-05,1.17860867e-05,6.98848033e-07,1.28209512e-08,6.70156667e-10,1.88592274e-12,0.0,0.0,0.0
-122.40000,37.20000,2.28939513e-01,1.49545930e-01,9.62836696e-02,6.36458130e-02,4.00223337e-02,2.40373558e-02,1.41059146e-02,8.29045008e-03,4.81880457e-03,2.64414596e-03,1.29303556e-03,5.35341692e-04,1.78450438e-04,4.48208849e-05,7.56165366e-06,6.30575099e-07,2.41265680e-12,0.0,0.0,0.0
-122.20000,37.20000,2.71860172e-01,1.78524710e-01,1.16139071e-01,7.79880655e-02,4.99536241e-02,3.04190687e-02,1.79086863e-02,1.04632434e-02,6.01764672e-03,3.24477670e-03,1.53666192e-03,6.02119470e-04,1.84337473e-04,3.99697977e-05,4.90454102e-06,1.86773815e-07,6.14471469e-12,0.0,0.0,0.0
-122.00000,37.20000,2.92604776e-01,1.95051665e-01,1.28621115e-01,8.77491471e-02,5.73353527e-02,3.54946211e-02,2.10395244e-02,1.25116754e-02,7.83830096e-03,5.16038059e-03,3.32080175e-03,1.90681588e-03,9.11159025e-04,3.43708969e-04,9.78342408e-05,1.83607951e-05,1.66453371e-06,1.31132721e-08,0.0,0.0
-121.80000,37.20000,3.06765507e-01,2.07103458e-01,1.38269644e-01,9.59379429e-02,6.45603497e-02,4.14890189e-02,2.49544008e-02,1.38626222e-02,7.01609759e-03,3.17880778e-03,1.25321706e-03,4.14654619e-04,1.09380117e-04,2.02288108e-05,1.93188840e-06,3.23237420e-08,1.08992758e-11,0.0,0.0,0.0
-121.60000,37.20000,3.17509149e-01,2.16220850e-01,1.45463284e-01,1.01319418e-01,6.87092328e-02,4.55909023e-02,2.98689080e-02,1.92916882e-02,1.18557724e-02,6.54673993e-03,3.07738144e-03,1.18252794e-03,3.54540408e-04,7.54355306e-05,9.77629288e-06,5.00090796e-07,4.27754106e-09,0.0,0.0,0.0
-121.40000,37.20000,3.18840136e-01,2.15303402e-01,1.43354889e-01,9.81309300e-02,6.39006305e-02,3.86921104e-02,2.11977292e-02,1.02716818e-02,4.28649399e-03,1.49144991e-03,4.12893648e-04,8.64990855e-05,1.22401171e-05,9.47713701e-07,6.17191996e-08,3.27922410e-09,9.22823497e-12,0.0,0.0,0.0
-121.20000,37.20000,3.07522299e-01,2.01452523e-01,1.29302205e-01,8.51773454e-02,5.29946186e-02,3.05942120e-02,1.62246415e-02,7.96885047e-03,3.65453259e-03,1.56440314e-03,6.15471005e-04,2.15673878e-04,6.32007139e-05,1.42852796e-05,2.08870499e-06,1.23731024e-07,2.84181861e-11,0.0,0.0,0.0
-121.00000,37.20000,3.05601125e-01,1.94053573e-01,1.19532893e-01,7.56234618e-02,4.51689366e-02,2.51780748e-02,1.30480895e-02,6.31949531e-03,2.82209223e-03,1.12308729e-03,3.80007626e-04,1.03615099e-04,2.03073649e-05,2.30800851e-06,8.24402779e-08,1.50394369e-09,3.88945752e-12,0.0,0.0,0.0
-123.00000,37.40000,1.72414991e-01,1.11266931e-01,7.07278981e-02,4.57071477e-02,2.76461625e-02,1.55201527e-02,8.04290302e-03,3.80568330e-03,1.58375925e-03,5.50228505e-04,1.49680092e-04,2.81489968e-05,2.64816975e-06,5.94031381e-08,4.63644702e-09,2.42426918e-10,6.82226211e-13,0.0,0.0,0.0
-122.80000,37.40000,1.89884132e-01,1.23385090e-01,7.94646139e-02,5.22816098e-02,3.23915637e-02,1.87857732e-02,1.02069901e-02,5.16455248e-03,2.34281002e-03,9.01277992e-04,2.76772137e-04,6.20050476e-05,7.96181095e-06,3.42380185e-07,9.09575803e-09,4.75718514e-10,1.33874423e-12,0.0,0.0,0.0
