     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 90.00,  91.08, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 90.00,  91.00, 8.10, 8.16,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     0
 90.00,  90.93, 8.30, 8.30,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     0
 90.00,  90.73, 8.50, 8.45,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.05,     0
 90.00,  90.67, 8.70, 8.65,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.05,     0
 90.00,  90.48, 8.90, 8.95,  0.18,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.18,     0
 90.00,  90.48, 9.10, 9.20,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.05,     0
110.00, 114.36, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
110.00, 114.76, 8.10, 8.16,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.02
110.00, 114.88, 8.30, 8.30,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,     T
110.00, 115.02, 8.50, 8.45,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.07,     0
110.00, 115.03, 8.70, 8.65,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.07,     0
110.00, 115.12, 8.90, 8.95,  0.27,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.27,     0
110.00, 115.12, 9.10, 9.20,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.07,     0
130.00, 123.51, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
130.00, 131.19, 8.10, 8.17,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
130.00, 132.44, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
130.00, 133.70, 8.50, 8.45,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.02
130.00, 133.75, 8.70, 8.65,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.02
130.00, 136.02, 8.90, 8.95,  0.06,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06
130.00, 136.02, 9.10, 9.20,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02
150.00, 144.45, 8.10, 8.20,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
150.00, 146.31, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
150.00, 147.69, 8.50, 8.46,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
150.00, 147.83, 8.70, 8.65,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
170.00, 162.35, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
170.00, 167.07, 8.50, 8.47,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
170.00, 167.71, 8.70, 8.65,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
190.00, 183.48, 8.50, 8.50,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
190.00, 183.48, 8.70, 8.65,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
190.00, 184.22, 8.90, 8.95,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
190.00, 184.22, 9.10, 9.20,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
