     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 50.00,  51.77, 5.70, 5.74,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.01
 50.00,  53.67, 5.90, 5.92,  0.10,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.10
 50.00,  53.84, 6.10, 6.11,  0.30,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.07,  0.23
 50.00,  54.12, 6.30, 6.31,  0.55,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.49,  0.06
 50.00,  54.07, 6.50, 6.50,  0.87,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.87,     0
 50.00,  54.14, 6.70, 6.70,  1.33,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.56,  0.76,     0
 50.00,  53.98, 6.90, 6.90,  1.84,     0,     0,     0,     0,     0,     0,     0,     0,     0,  1.84,     0,     0
 50.00,  54.23, 7.10, 7.10,  2.61,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2.61,     0,     0
 70.00,  61.54, 5.90, 5.95,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 70.00,  63.69, 6.10, 6.12,  0.09,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.09
 70.00,  66.36, 6.30, 6.31,  0.28,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.28
 70.00,  67.59, 6.50, 6.51,  0.60,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.34,  0.26
 70.00,  68.20, 6.70, 6.71,  0.98,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.90,  0.07
 70.00,  67.93, 6.90, 6.90,  1.51,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.22,  1.29,     0
 70.00,  68.26, 7.10, 7.11,  2.06,     0,     0,     0,     0,     0,     0,     0,     0,     0,  1.36,  0.70,     0
 90.00,  80.95, 6.30, 6.35,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 90.00,  84.56, 6.50, 6.51,  0.06,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06
 90.00,  87.16, 6.70, 6.71,  0.21,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.21
 90.00,  87.58, 6.90, 6.91,  0.42,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.24,  0.18
 90.00,  87.90, 7.10, 7.10,  0.68,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.66,  0.03
110.00, 102.91, 6.70, 6.74,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
110.00, 105.67, 6.90, 6.92,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.07
110.00, 107.48, 7.10, 7.11,  0.17,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.14
130.00, 121.09, 6.90, 6.95,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
130.00, 125.21, 7.10, 7.12,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02
