     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 10.00,   7.45, 5.50, 5.52,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 10.00,   7.60, 5.70, 5.71,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
 10.00,   8.06, 5.90, 5.91,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     T
 10.00,   5.90, 6.10, 6.12,  0.35,     0,     0,     0,     0,     0,     0,     0,     T,  0.12,  0.13,  0.08,  0.01
 10.00,   5.44, 6.30, 6.32,  2.77,     0,     0,     0,     0,     0,     0,     0,  0.49,  1.48,  0.72,  0.07,     T
 10.00,   4.03, 6.50, 6.54, 13.54,     0,     0,     0,     0,     0,     0,  2.99,  5.28,  4.23,  0.83,  0.18,  0.03
 10.00,   2.86, 6.70, 6.74, 19.32,     0,     0,     0,     0,     0,  0.94,  9.13,  4.98,  3.73,  0.36,  0.15,  0.03
 10.00,   2.18, 6.90, 6.96, 40.72,     0,     0,     0,     0,     0, 16.92, 13.45,  3.95,  5.73,  0.53,  0.13,  0.01
 10.00,   3.30, 7.10, 7.19, 16.04,     0,     0,     0,     0,     0,  7.02,  4.73,  0.08,  1.88,  2.01,  0.32,  0.01
 10.00,  11.14, 7.30, 7.32,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06,     T,     0
 10.00,   3.89, 7.50, 7.40,  5.73,     0,     0,     0,     0,     0,  2.19,  1.61,  0.69,  0.15,  0.97,  0.12,     T
 10.00,   2.24, 7.70, 7.60,  1.29,     0,     0,     0,     0,     0,  0.75,  0.32,  0.19,  0.03,     T,     T,     T
 30.00,  21.27, 6.50, 6.50,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  22.26, 6.70, 6.74,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  22.31, 6.90, 6.92,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
 30.00,  24.01, 7.10, 7.13,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.02
 30.00,  27.30, 7.30, 7.29,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  28.56, 7.50, 7.49,  0.10,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.06
 30.00,  25.83, 7.70, 7.60,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
 50.00,  42.38, 7.70, 7.60,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
