CB HW for period   0.010 Mmin is  6.050
 20  2 9.1476E-03
 21  2 8.4015E-03
 22  2 7.7398E-03
 23  2 7.1504E-03
 24  2 6.6229E-03
 25  2 6.1494E-03
 26  2 5.7227E-03
 27  2 5.3369E-03
 28  2 4.9868E-03
 29  2 4.6683E-03
 30  2 4.3785E-03
 31  2 4.1145E-03
 32  2 3.8732E-03
 33  2 3.6522E-03
 34  2 3.4490E-03
 35  2 3.2622E-03
 36  2 3.0899E-03
 37  2 2.9306E-03
 38  2 2.7832E-03
 39  2 2.6463E-03
 40  2 2.5191E-03
 41  2 2.4008E-03
 42  2 2.2904E-03
 43  2 2.1872E-03
 44  2 2.0908E-03
 45  2 2.0005E-03
 46  2 1.9158E-03
 47  2 1.8363E-03
 48  2 1.7614E-03
 49  2 1.6909E-03
 50  2 1.5026E-03
 51  2 1.4466E-03
 52  2 1.3935E-03
 53  2 1.3432E-03
 54  2 1.2955E-03
 55  2 1.2502E-03
 56  2 1.2072E-03
 57  2 1.1662E-03
 58  2 1.1272E-03
 59  2 1.0901E-03
 60  2 1.0548E-03
 61  2 1.0212E-03
 62  2 9.8910E-04
 63  2 9.5851E-04
 64  2 9.2931E-04
 65  2 9.0141E-04
 66  2 8.7472E-04
 67  2 8.4919E-04
 68  2 8.2477E-04
 69  2 8.0138E-04
 70  2 7.7896E-04
 71  2 7.5745E-04
 72  2 7.3683E-04
 73  2 7.1703E-04
 74  2 6.9801E-04
 75  2 6.7974E-04
 76  2 6.6216E-04
 77  2 6.4525E-04
 78  2 6.2899E-04
 79  2 6.1332E-04
 80  2 5.9823E-04
 81  2 5.8367E-04
 82  2 5.6965E-04
 83  2 5.5612E-04
 84  2 5.4307E-04
 85  2 5.3046E-04
 86  2 5.1829E-04
 87  2 5.0653E-04
 88  2 4.9517E-04
 89  2 4.8417E-04
 90  2 4.7354E-04
 91  2 4.6325E-04
 92  2 4.5330E-04
 93  2 4.4366E-04
 94  2 4.3432E-04
 95  2 4.2526E-04
 96  2 4.1649E-04
 97  2 4.0799E-04
 98  2 3.9974E-04
 99  2 3.9174E-04
100  2 3.8397E-04
101  2 3.7644E-04
102  2 3.6912E-04
103  2 3.6201E-04
104  2 3.5511E-04
105  2 3.4840E-04
106  2 3.4187E-04
107  2 3.3553E-04
108  2 3.2936E-04
109  2 3.2336E-04
110  2 3.1751E-04
111  2 3.1183E-04
112  2 3.0630E-04
113  2 3.0091E-04
114  2 2.9567E-04
115  2 2.9055E-04
116  2 2.8557E-04
117  2 2.8071E-04
118  2 2.7598E-04
119  2 2.7137E-04
120  2 2.6686E-04
121  2 2.6247E-04
122  2 2.5819E-04
123  2 2.5401E-04
124  2 2.4993E-04
125  2 2.4595E-04
126  2 2.4206E-04
127  2 2.3826E-04
128  2 2.3455E-04
129  2 2.3093E-04
130  2 2.2739E-04
131  2 2.2393E-04
132  2 2.2055E-04
133  2 2.1724E-04
134  2 2.1401E-04
135  2 2.1085E-04
136  2 2.0775E-04
137  2 2.0473E-04
138  2 2.0177E-04
139  2 1.9887E-04
140  2 1.9604E-04
141  2 1.9326E-04
142  2 1.9055E-04
143  2 1.8789E-04
144  2 1.8529E-04
145  2 1.8273E-04
146  2 1.8023E-04
147  2 1.7779E-04
148  2 1.7539E-04
149  2 1.7303E-04
150  2 1.7073E-04
151  2 1.6847E-04
152  2 1.6626E-04
153  2 1.6409E-04
154  2 1.6196E-04
155  2 1.5987E-04
156  2 1.5783E-04
157  2 1.5582E-04
158  2 1.5385E-04
159  2 1.5192E-04
160  2 1.5002E-04
161  2 1.4816E-04
162  2 1.4633E-04
163  2 1.4454E-04
164  2 1.4278E-04
165  2 1.4105E-04
166  2 1.3935E-04
167  2 1.3768E-04
168  2 1.3605E-04
169  2 1.3444E-04
170  2 1.3286E-04
171  2 1.3130E-04
172  2 1.2978E-04
173  2 1.2828E-04
174  2 1.2681E-04
175  2 1.2536E-04
176  2 1.2394E-04
177  2 1.2254E-04
178  2 1.2116E-04
179  2 1.1981E-04
180  2 1.1848E-04
181  2 1.1717E-04
182  2 1.1589E-04
183  2 1.1462E-04
184  2 1.1338E-04
185  2 1.1215E-04
186  2 1.1095E-04
187  2 1.0976E-04
188  2 1.0860E-04
189  2 1.0745E-04
190  2 1.0633E-04
191  2 1.0521E-04
192  2 1.0412E-04
193  2 1.0304E-04
194  2 1.0198E-04
195  2 0.0000E+00
196  2 0.0000E+00
197  2 0.0000E+00
198  2 0.0000E+00
199  2 0.0000E+00
200  2 0.0000E+00
  0  3 1.9538E-01
  1  3 1.6033E-01
  2  3 1.6033E-01
  3  3 1.6033E-01
  4  3 1.3207E-01
  5  3 1.1288E-01
  6  3 9.4683E-02
  7  3 7.9215E-02
  8  3 6.7003E-02
  9  3 5.7400E-02
 10  3 4.9760E-02
 11  3 4.3569E-02
 12  3 3.8463E-02
 13  3 3.4178E-02
 14  3 3.0533E-02
 15  3 2.7412E-02
 16  3 2.4721E-02
 17  3 2.2389E-02
 18  3 2.0356E-02
 19  3 1.6999E-02
 20  3 1.5607E-02
 21  3 1.4372E-02
 22  3 1.3272E-02
 23  3 1.2289E-02
 24  3 1.1407E-02
 25  3 1.0612E-02
 26  3 9.8944E-03
 27  3 9.2435E-03
 28  3 8.6512E-03
 29  3 8.1111E-03
 30  3 7.6178E-03
 31  3 7.1670E-03
 32  3 6.7543E-03
 33  3 6.3753E-03
 34  3 6.0269E-03
 35  3 5.7057E-03
 36  3 5.4091E-03
 37  3 5.1346E-03
 38  3 4.8799E-03
 39  3 4.6436E-03
 40  3 4.4236E-03
 41  3 4.2187E-03
 42  3 4.0271E-03
 43  3 3.8483E-03
 44  3 3.6809E-03
 45  3 3.5240E-03
 46  3 3.3767E-03
 47  3 3.2382E-03
 48  3 3.1078E-03
 49  3 2.9850E-03
 50  3 2.6563E-03
 51  3 2.5583E-03
 52  3 2.4656E-03
 53  3 2.3776E-03
 54  3 2.2941E-03
 55  3 2.2148E-03
 56  3 2.1394E-03
 57  3 2.0676E-03
 58  3 1.9993E-03
 59  3 1.9341E-03
 60  3 1.8719E-03
 61  3 1.8126E-03
 62  3 1.7560E-03
 63  3 1.7020E-03
 64  3 1.6505E-03
 65  3 1.6012E-03
 66  3 1.5540E-03
 67  3 1.5089E-03
 68  3 1.4658E-03
 69  3 1.4244E-03
 70  3 1.3847E-03
 71  3 1.3467E-03
 72  3 1.3102E-03
 73  3 1.2752E-03
 74  3 1.2415E-03
 75  3 1.2091E-03
 76  3 1.1780E-03
 77  3 1.1481E-03
 78  3 1.1193E-03
 79  3 1.0915E-03
 80  3 1.0647E-03
 81  3 1.0390E-03
 82  3 1.0141E-03
 83  3 9.9011E-04
 84  3 9.6694E-04
 85  3 9.4459E-04
 86  3 9.2300E-04
 87  3 9.0214E-04
 88  3 8.8197E-04
 89  3 8.6247E-04
 90  3 8.4358E-04
 91  3 8.2532E-04
 92  3 8.0764E-04
 93  3 7.9051E-04
 94  3 7.7392E-04
 95  3 7.5785E-04
 96  3 7.4227E-04
 97  3 7.2716E-04
 98  3 7.1251E-04
 99  3 6.9829E-04
100  3 6.8449E-04
101  3 6.7109E-04
102  3 6.5808E-04
103  3 6.4544E-04
104  3 6.3316E-04
105  3 6.2123E-04
106  3 6.0962E-04
107  3 5.9834E-04
108  3 5.8737E-04
109  3 5.7669E-04
110  3 5.6630E-04
111  3 5.5619E-04
112  3 5.4634E-04
113  3 5.3675E-04
114  3 5.2741E-04
115  3 5.1831E-04
116  3 5.0945E-04
117  3 5.0081E-04
118  3 4.9238E-04
119  3 4.8416E-04
120  3 4.7615E-04
121  3 4.6832E-04
122  3 4.6070E-04
123  3 4.5325E-04
124  3 4.4599E-04
125  3 4.3890E-04
126  3 4.3197E-04
127  3 4.2521E-04
128  3 4.1860E-04
129  3 4.1214E-04
130  3 4.0583E-04
131  3 3.9967E-04
132  3 3.9364E-04
133  3 3.8774E-04
134  3 3.8198E-04
135  3 3.7635E-04
136  3 3.7084E-04
137  3 3.6545E-04
138  3 3.6017E-04
139  3 3.5501E-04
140  3 3.4995E-04
141  3 3.4501E-04
142  3 3.4017E-04
143  3 3.3543E-04
144  3 3.3078E-04
145  3 3.2623E-04
146  3 3.2177E-04
147  3 3.1740E-04
148  3 3.1313E-04
149  3 3.0894E-04
150  3 3.0483E-04
151  3 3.0081E-04
152  3 2.9686E-04
153  3 2.9298E-04
154  3 2.8918E-04
155  3 2.8547E-04
156  3 2.8181E-04
157  3 2.7823E-04
158  3 2.7471E-04
159  3 2.7126E-04
160  3 2.6787E-04
161  3 2.6456E-04
162  3 2.6129E-04
163  3 2.5809E-04
164  3 2.5495E-04
165  3 2.5187E-04
166  3 2.4884E-04
167  3 2.4586E-04
168  3 2.4294E-04
169  3 2.4007E-04
170  3 2.3725E-04
171  3 2.3447E-04
172  3 2.3175E-04
173  3 2.2908E-04
174  3 2.2645E-04
175  3 2.2386E-04
176  3 2.2132E-04
177  3 2.1883E-04
178  3 2.1637E-04
179  3 2.1395E-04
180  3 2.1158E-04
181  3 2.0924E-04
182  3 2.0695E-04
183  3 2.0469E-04
184  3 2.0246E-04
185  3 2.0028E-04
186  3 1.9813E-04
187  3 1.9601E-04
188  3 1.9393E-04
189  3 1.9189E-04
190  3 1.8987E-04
191  3 1.8788E-04
192  3 1.8593E-04
193  3 1.8401E-04
194  3 0.0000E+00
195  3 0.0000E+00
196  3 0.0000E+00
197  3 0.0000E+00
198  3 0.0000E+00
199  3 0.0000E+00
200  3 0.0000E+00
  0  4 2.6586E-01
  1  4 2.1645E-01
  2  4 2.1645E-01
  3  4 2.1645E-01
  4  4 2.1645E-01
  5  4 1.9778E-01
  6  4 1.5365E-01
  7  4 1.2879E-01
  8  4 1.0784E-01
  9  4 9.1597E-02
 10  4 7.8956E-02
 11  4 6.8935E-02
 12  4 6.0775E-02
 13  4 5.3993E-02
 14  4 4.8265E-02
 15  4 4.3355E-02
 16  4 3.9120E-02
 17  4 3.5443E-02
 18  4 3.2232E-02
 19  4 2.9413E-02
 20  4 2.6929E-02
 21  4 2.4727E-02
 22  4 2.2766E-02
 23  4 2.1017E-02
 24  4 1.9453E-02
 25  4 1.8051E-02
 26  4 1.6788E-02
 27  4 1.5648E-02
 28  4 1.4615E-02
 29  4 1.3675E-02
 30  4 1.2819E-02
 31  4 1.2037E-02
 32  4 1.1321E-02
 33  4 1.0663E-02
 34  4 1.0059E-02
 35  4 9.5041E-03
 36  4 8.9929E-03
 37  4 8.5209E-03
 38  4 8.0845E-03
 39  4 7.6798E-03
 40  4 7.3044E-03
 41  4 6.9553E-03
 42  4 6.6302E-03
 43  4 6.3266E-03
 44  4 5.7783E-03
 45  4 5.5299E-03
 46  4 5.2969E-03
 47  4 5.0780E-03
 48  4 4.8720E-03
 49  4 4.6782E-03
 50  4 4.0055E-03
 51  4 3.8594E-03
 52  4 3.7209E-03
 53  4 3.5896E-03
 54  4 3.4648E-03
 55  4 3.3463E-03
 56  4 3.2336E-03
 57  4 3.1262E-03
 58  4 3.0240E-03
 59  4 2.9264E-03
 60  4 2.8333E-03
 61  4 2.7444E-03
 62  4 2.6595E-03
 63  4 2.5782E-03
 64  4 2.5005E-03
 65  4 2.4261E-03
 66  4 2.3550E-03
 67  4 2.2870E-03
 68  4 2.2219E-03
 69  4 2.1594E-03
 70  4 2.0995E-03
 71  4 2.0421E-03
 72  4 1.9870E-03
 73  4 1.9341E-03
 74  4 1.8832E-03
 75  4 1.8343E-03
 76  4 1.7872E-03
 77  4 1.7420E-03
 78  4 1.6984E-03
 79  4 1.6564E-03
 80  4 1.6159E-03
 81  4 1.5769E-03
 82  4 1.5393E-03
 83  4 1.5030E-03
 84  4 1.4679E-03
 85  4 1.4341E-03
 86  4 1.4014E-03
 87  4 1.3698E-03
 88  4 1.3393E-03
 89  4 1.3097E-03
 90  4 1.2812E-03
 91  4 1.2535E-03
 92  4 1.2267E-03
 93  4 1.2007E-03
 94  4 1.1756E-03
 95  4 1.1513E-03
 96  4 1.1276E-03
 97  4 1.1047E-03
 98  4 1.0825E-03
 99  4 1.0610E-03
100  4 1.0401E-03
101  4 1.0197E-03
102  4 1.0000E-03
103  4 9.8084E-04
104  4 9.6222E-04
105  4 9.4411E-04
106  4 9.2651E-04
107  4 9.0940E-04
108  4 8.9275E-04
109  4 8.7655E-04
110  4 8.6079E-04
