     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 10.00,   7.63, 5.50, 5.55,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 10.00,   7.76, 5.70, 5.71,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.03
 10.00,   8.04, 5.90, 5.91,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06,     T
 10.00,   7.54, 6.10, 6.10,  0.26,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.16,  0.10,     T
 10.00,   8.09, 6.30, 6.30,  0.35,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.21,  0.12,  0.02
 10.00,   8.11, 6.50, 6.48,  0.28,     0,     0,     0,     0,     0,     0,     0,     0,  0.06,  0.17,  0.03,  0.02
 10.00,  12.28, 6.70, 6.72,  0.28,     0,     0,     0,     0,     0,     0,     0,  0.01,  0.06,  0.04,  0.05,  0.12
 10.00,  15.31, 6.90, 6.91,  0.69,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.05,  0.05,  0.10,  0.46
 10.00,  14.32, 7.10, 7.11,  1.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.54,  0.14,  0.37
 10.00,  11.72, 7.30, 7.33,  4.56,     0,     0,     0,     0,     0,     0,     0,     0,     0,  3.83,  0.73,     T
 10.00,  11.71, 7.50, 7.51,  8.14,     0,     0,     0,     0,     0,     0,     0,     0,  1.19,  5.67,  1.28,     0
 10.00,  13.17, 7.70, 7.72,  7.83,     0,     0,     0,     0,     0,     0,     0,     0,  3.98,  3.85,     T,     0
 10.00,  11.70, 7.90, 7.91, 12.32,     0,     0,     0,     0,     0,     0,     0,     0,  9.65,  2.67,     0,     0
 10.00,  10.62, 8.10, 8.08,  9.54,     0,     0,     0,     0,     0,     0,     0,     0,  9.42,  0.12,     0,     0
 10.00,  10.56, 8.30, 8.26,  0.75,     0,     0,     0,     0,     0,     0,     0,     0,  0.75,     0,     0,     0
 30.00,  20.84, 6.70, 6.75,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.03, 6.90, 6.93,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.21, 7.10, 7.10,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  22.11, 7.30, 7.32,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.01
 30.00,  23.68, 7.50, 7.51,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
 30.00,  24.92, 7.70, 7.72,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
 50.00,  40.26, 7.70, 7.75,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
