     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 10.00,   7.45, 5.50, 5.52,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 10.00,   7.61, 5.70, 5.71,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
 10.00,   8.20, 5.90, 5.91,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     T
 10.00,   5.97, 6.10, 6.12,  0.23,     0,     0,     0,     0,     0,     0,     0,     T,  0.12,  0.06,  0.03,     T
 10.00,   5.45, 6.30, 6.31,  1.43,     0,     0,     0,     0,     0,     0,     0,  0.45,  0.83,  0.13,  0.01,     T
 10.00,   4.23, 6.50, 6.53,  4.96,     0,     0,     0,     0,     0,     0,  0.27,  2.63,  1.85,  0.14,  0.07,     T
 10.00,   2.97, 6.70, 6.74,  6.55,     0,     0,     0,     0,     0,     0,  2.77,  2.95,  0.65,  0.12,  0.05,     T
 10.00,   2.22, 6.90, 6.97, 13.75,     0,     0,     0,     0,     0,     0,  9.77,  3.61,  0.11,  0.24,  0.03,     T
 10.00,   3.58, 7.10, 7.19,  5.76,     0,     0,     0,     0,     0,     0,  4.67,  0.05,  0.02,  0.98,  0.03,     T
 10.00,  11.14, 7.30, 7.32,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,     0,     0
 10.00,   4.22, 7.50, 7.40,  2.13,     0,     0,     0,     0,     0,     T,  1.52,  0.08,  0.05,  0.47,     T,     0
 10.00,   2.29, 7.70, 7.60,  0.46,     0,     0,     0,     0,     0,  0.14,  0.29,  0.02,     T,     T,     T,     0
 30.00,  20.93, 6.50, 6.45,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  20.85, 6.70, 6.75,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.19, 6.90, 6.92,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.85, 7.10, 7.14,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  25.43, 7.30, 7.29,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  28.35, 7.50, 7.50,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.02
 30.00,  25.12, 7.70, 7.60,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
