     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 90.00,  91.07, 7.90, 8.00,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,     0
 90.00,  90.98, 8.10, 8.16,  0.08,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.04,  0.04,     0
 90.00,  90.90, 8.30, 8.30,  0.11,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.10,     T,     0
 90.00,  90.71, 8.50, 8.45,  0.28,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.28,     0,     0
 90.00,  90.66, 8.70, 8.65,  0.33,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.33,     0,     0
 90.00,  90.48, 8.90, 8.96,  2.00,     0,     0,     0,     0,     0,     0,     0,     0,  1.58,  0.42,     0,     0
 90.00,  90.48, 9.10, 9.20,  0.64,     0,     0,     0,     0,     0,     0,     0,     0,  0.64,     0,     0,     0
110.00, 114.51, 7.90, 8.00,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.02
110.00, 114.69, 8.10, 8.16,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06,     T
110.00, 114.80, 8.30, 8.30,  0.10,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.10,     0
110.00, 114.96, 8.50, 8.45,  0.27,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.26,     0
110.00, 114.98, 8.70, 8.65,  0.35,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.19,  0.16,     0
110.00, 115.12, 8.90, 8.96,  2.42,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2.42,     0,     0
110.00, 115.12, 9.10, 9.20,  0.84,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.84,     0,     0
130.00, 129.40, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
130.00, 131.22, 8.10, 8.16,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.01
130.00, 132.06, 8.30, 8.30,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.02
130.00, 133.35, 8.50, 8.46,  0.06,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.04,  0.02
130.00, 133.51, 8.70, 8.65,  0.09,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.09,     0
130.00, 136.02, 8.90, 8.96,  0.49,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.49,     0
130.00, 136.02, 9.10, 9.20,  0.18,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.18,     0,     0
150.00, 140.93, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
150.00, 144.34, 8.10, 8.17,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
150.00, 145.69, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
150.00, 147.05, 8.50, 8.46,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
150.00, 147.52, 8.70, 8.66,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
170.00, 161.29, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
170.00, 164.85, 8.50, 8.47,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
170.00, 167.45, 8.70, 8.66,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
190.00, 184.04, 8.70, 8.69,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
190.00, 184.22, 8.90, 8.98,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03
190.00, 184.22, 9.10, 9.20,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     0
