name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Los Angeles CA,-118.25000,34.05000,5.49238110e-01,4.95597490e-01,4.17767780e-01,3.37642376e-01,2.54154921e-01,1.77163284e-01,1.14309325e-01,6.89332806e-02,3.91206719e-02,2.09798508e-02,1.06551632e-02,5.11000643e-03,2.27982422e-03,9.16448098e-04,3.21052305e-04,9.23450823e-05,2.03637062e-05,2.98325773e-06,2.00595830e-07,1.52487376e-09
San Francisco CA,-122.40000,37.75000,4.07823593e-01,3.73560479e-01,3.21743402e-01,2.66369028e-01,2.06583407e-01,1.49273564e-01,1.00354535e-01,6.31640868e-02,3.73079182e-02,2.06759819e-02,1.07503119e-02,5.23241367e-03,2.35578440e-03,9.54567551e-04,3.38540563e-04,9.95926988e-05,2.27862539e-05,3.65006338e-06,2.98465723e-07,4.14813504e-09
Seattle WA,-122.30000,47.60000,2.02352716e-01,1.89085289e-01,1.68162619e-01,1.44479051e-01,1.17030854e-01,8.84933178e-02,6.20673575e-02,4.04915377e-02,2.46294147e-02,1.39961327e-02,7.45471187e-03,3.73300729e-03,1.75276292e-03,7.61650902e-04,3.03262897e-04,1.07204140e-04,3.27084237e-05,8.29455846e-06,1.61183363e-06,2.18437020e-07
Salt Lake City UT,-111.90000,40.75000,1.25388397e-01,1.11144523e-01,9.15885446e-02,7.24731644e-02,5.34485643e-02,3.65948449e-02,2.32841986e-02,1.39235661e-02,7.88650194e-03,4.24531724e-03,2.16816023e-03,1.04119605e-03,4.60434594e-04,1.81043789e-04,6.12741815e-05,1.68379664e-05,3.49742798e-06,4.81923504e-07,2.97034631e-08,2.08081179e-10
