name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Los Angeles CA,-118.25000,34.05000,1.04828928e-01,1.04537370e-01,1.03602291e-01,1.01642436e-01,9.77632317e-02,9.11613931e-02,8.14327722e-02,6.88842151e-02,5.43200124e-02,3.92769860e-02,2.59003011e-02,1.58034913e-02,9.12741612e-03,5.00803832e-03,2.56205596e-03,1.16361368e-03,4.43776003e-04,1.33524838e-04,2.90576350e-05,3.71548961e-06
San Francisco CA,-122.40000,37.75000,1.17198446e-01,1.15793634e-01,1.12397790e-01,1.07101051e-01,9.91408130e-02,8.88668662e-02,7.72831502e-02,6.51828404e-02,5.26963623e-02,4.02701237e-02,2.87935062e-02,1.89469503e-02,1.11127101e-02,5.55986453e-03,2.28473895e-03,7.32930665e-04,1.71646698e-04,2.70723682e-05,1.96165985e-06,1.26029046e-08
Seattle WA,-122.30000,47.60000,3.06148170e-03,3.05985596e-03,3.05119789e-03,3.02692204e-03,2.96625729e-03,2.83715536e-03,2.60593887e-03,2.26907784e-03,1.87112523e-03,1.48445864e-03,1.15501856e-03,8.79406042e-04,6.37702880e-04,4.22601915e-04,2.43567672e-04,1.14559348e-04,4.16650023e-05,1.10762429e-05,1.88500055e-06,1.49605565e-07
Salt Lake City UT,-111.90000,40.75000,1.68134559e-02,1.67951252e-02,1.66927524e-02,1.64171038e-02,1.57889349e-02,1.46139063e-02,1.28036840e-02,1.05319041e-02,8.14869688e-03,6.00590674e-03,4.31353329e-03,3.09306015e-03,2.23476925e-03,1.58828143e-03,1.04932867e-03,5.95954074e-04,2.72220955e-04,9.46508000e-05,2.32406911e-05,3.46497778e-06
