name,lon,lat,4.25,4.35,4.45,4.55,4.65,4.75,4.85,4.95,5.05,5.15,5.25,5.35,5.45,5.55,5.65,5.75,5.85,5.95,6.05,6.15,6.25,6.35,6.45,6.55,6.65,6.75,6.85,6.95,7.05,7.15,7.25,7.35,7.45,7.55,7.65,7.75,7.85,7.95,8.05,8.15,8.25,8.35,8.45,8.55,8.65,8.75,8.85,8.95,9.05,9.15,9.25,9.35
Vallejo CA,-122.25000,38.10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012129750,0.0010089086,0.00083917365,0.00069799424,0.00058056632,0.00048289403,0.00040165376,0.00033408105,0.00027787651,0.00023112762,0.00019224358,0.00028328499,0.00050373802,0.00076640226,0.0011539677,0.0011257210,0.00096798380,0.0011693129,0.0016721947,0.0015597959,0.0011055693,0.00062443527,0.00023177005,3.7225414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Las Vegas NV,-115.15000,36.20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021422814,0.00017818720,0.00014820966,0.00012327542,0.00010253603,8.5285757e-05,7.0937603e-05,5.9003328e-05,5.0864115e-05,4.6064507e-05,4.4955072e-05,4.3720448e-05,4.1108320e-05,3.5017434e-05,2.7208444e-05,2.9493716e-05,1.1226834e-05,7.9014201e-06,5.6189256e-06,4.3125952e-06,3.8147079e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Rosa CA,-122.70000,38.45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014044168,0.0011681430,0.00097161904,0.00080815752,0.00067219614,0.00055910840,0.00046504611,0.00038680851,0.00032173330,0.00026760610,0.00022258506,0.00018513819,0.00015399124,0.00012808433,0.00010653591,0.00010470565,0.00025588082,0.00055328000,0.00095712965,0.0010952605,0.0010909591,0.00099950552,0.0011486794,0.00075441930,0.00056208136,0.00014232597,1.8837485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vallejo CA,-122.25000,38.10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012129750,0.0010089086,0.00083917365,0.00069799424,0.00058056632,0.00048289403,0.00040165376,0.00033408105,0.00027787651,0.00023112762,0.00019224358,0.00028328499,0.00050373802,0.00076640226,0.0011539677,0.0011257210,0.00096798380,0.0011693129,0.0016721947,0.0015597959,0.0011055693,0.00062443527,0.00023177005,3.7225414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Las Vegas NV,-115.15000,36.20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021422814,0.00017818720,0.00014820966,0.00012327542,0.00010253603,8.5285757e-05,7.0937603e-05,5.9003328e-05,5.0864115e-05,4.6064507e-05,4.4955072e-05,4.3720448e-05,4.1108320e-05,3.5017434e-05,2.7208444e-05,2.9493716e-05,1.1226834e-05,7.9014201e-06,5.6189256e-06,4.3125952e-06,3.8147079e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reno NV,-119.80000,39.55000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020173972,0.0016779979,0.0013956978,0.0011608909,0.00097309246,0.00082516254,0.00071422535,0.00061869435,0.00053043082,0.00045839721,0.00041093420,0.00040727170,0.00040647438,0.00039123093,0.00036026112,0.00083554337,0.00073468382,0.00059426807,0.00052785588,0.00030220552,0.00018874779,8.6978056e-05,4.8428846e-05,3.1050321e-05,2.3788093e-05,1.9786074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santa Rosa CA,-122.70000,38.45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014044168,0.0011681430,0.00097161904,0.00080815752,0.00067219614,0.00055910840,0.00046504611,0.00038680851,0.00032173330,0.00026760610,0.00022258506,0.00018513819,0.00015399124,0.00012808433,0.00010653591,0.00010470565,0.00025588082,0.00055328000,0.00095712965,0.0010952605,0.0010909591,0.00099950552,0.0011486794,0.00075441930,0.00056208136,0.00014232597,1.8837485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vallejo CA,-122.25000,38.10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012129750,0.0010089086,0.00083917365,0.00069799424,0.00058056632,0.00048289403,0.00040165376,0.00033408105,0.00027787651,0.00023112762,0.00019224358,0.00028328499,0.00050373802,0.00076640226,0.0011539677,0.0011257210,0.00096798380,0.0011693129,0.0016721947,0.0015597959,0.0011055693,0.00062443527,0.00023177005,3.7225414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Las Vegas NV,-115.15000,36.20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021422814,0.00017818720,0.00014820966,0.00012327542,0.00010253603,8.5285757e-05,7.0937603e-05,5.9003328e-05,5.0864115e-05,4.6064507e-05,4.4955072e-05,4.3720448e-05,4.1108320e-05,3.5017434e-05,2.7208444e-05,2.9493716e-05,1.1226834e-05,7.9014201e-06,5.6189256e-06,4.3125952e-06,3.8147079e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reno NV,-119.80000,39.55000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020173972,0.0016779979,0.0013956978,0.0011608909,0.00097309246,0.00082516254,0.00071422535,0.00061869435,0.00053043082,0.00045839721,0.00041093420,0.00040727170,0.00040647438,0.00039123093,0.00036026112,0.00083554337,0.00073468382,0.00059426807,0.00052785588,0.00030220552,0.00018874779,8.6978056e-05,4.8428846e-05,3.1050321e-05,2.3788093e-05,1.9786074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eugene OR,-123.10000,44.05000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6059859e-06,5.4946197e-06,4.5702256e-06,3.8013481e-06,3.1618236e-06,2.6298903e-06,2.1874475e-06,1.8194396e-06,1.5133439e-06,1.2587447e-06,1.0469782e-06,8.7083854e-07,7.2433195e-07,6.0247307e-07,5.0111527e-07,1.6817128e-05,1.5303956e-05,1.3929553e-05,1.2680763e-05,1.1545746e-05,1.0347902e-05,9.4373985e-06,3.2197483e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salt Lake City UT,-111.90000,40.75000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037279909,0.00031008078,0.00025791396,0.00021452349,0.00017843286,0.00014841399,0.00012344538,0.00010267740,8.5403338e-05,7.1035403e-05,6.2341214e-05,6.7547437e-05,0.00010952164,0.00010135552,0.00014335065,0.00035725555,0.00027224362,0.00017758822,0.00010003114,0.00054467543,3.2125184e-05,3.7762551e-05,0.00042214897,3.6690446e-06,0.00010224000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salt Lake City UT,-111.90000,40.75000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037279909,0.00031008078,0.00025791396,0.00021452349,0.00017843286,0.00014841399,0.00012344538,0.00010267740,8.5403338e-05,7.1035403e-05,6.2341214e-05,6.7547437e-05,0.00010952164,0.00010135552,0.00014335065,0.00035725555,0.00027224362,0.00017758822,0.00010003114,0.00054467543,3.2125184e-05,3.7762551e-05,0.00042214897,3.6690446e-06,0.00010224000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tacoma WA,-122.45000,47.25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013200453,0.0011355947,0.00097886444,0.00084548230,0.00073178595,0.00063470585,0.00055166754,0.00048051022,0.00041941890,0.00036686775,0.00032157289,0.00028245300,0.00024859638,0.00021923355,0.00019371426,0.00016981745,0.00015069994,0.00013396702,0.00011929070,0.00010639171,8.2914481e-05,7.4929033e-05,5.9475670e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salt Lake City UT,-111.90000,40.75000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037279909,0.00031008078,0.00025791396,0.00021452349,0.00017843286,0.00014841399,0.00012344538,0.00010267740,8.5403338e-05,7.1035403e-05,6.2341214e-05,6.7547437e-05,0.00010952164,0.00010135552,0.00014335065,0.00035725555,0.00027224362,0.00017758822,0.00010003114,0.00054467543,3.2125184e-05,3.7762551e-05,0.00042214897,3.6690446e-06,0.00010224000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tacoma WA,-122.45000,47.25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013200453,0.0011355947,0.00097886444,0.00084548230,0.00073178595,0.00063470585,0.00055166754,0.00048051022,0.00041941890,0.00036686775,0.00032157289,0.00028245300,0.00024859638,0.00021923355,0.00019371426,0.00016981745,0.00015069994,0.00013396702,0.00011929070,0.00010639171,8.2914481e-05,7.4929033e-05,5.9475670e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson WY,-110.75000,43.50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083201013,0.00069203588,0.00057561037,0.00047877186,0.00039822508,0.00033122920,0.00027550445,0.00022915462,0.00019060251,0.00015853626,0.00013186472,0.00011199674,9.8024916e-05,9.0139844e-05,8.2575963e-05,0.00025666972,0.00017229378,0.00017098262,0.00018708804,0.00020638891,0.00014609989,0.00023294012,0.00013308959,7.7074392e-05,2.5988063e-05,8.0815543e-06,1.4300920e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
