     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 10.00,   7.67, 5.10, 5.11,  0.08,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.05
 10.00,   7.87, 5.30, 5.31,  0.18,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.15,  0.03
 10.00,   8.37, 5.50, 5.50,  0.33,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.14,  0.14,  0.05
 10.00,   8.63, 5.70, 5.70,  0.34,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.14,  0.18,  0.02
 10.00,   8.89, 5.90, 5.90,  0.32,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.15,  0.15,  0.03
 10.00,   8.03, 6.10, 6.10,  0.70,     0,     0,     0,     0,     0,     0,     0,     0,  0.20,  0.35,  0.12,  0.03
 10.00,   8.46, 6.30, 6.30,  0.78,     0,     0,     0,     0,     0,     0,     0,  0.21,  0.12,  0.31,  0.11,  0.02
 10.00,   8.43, 6.50, 6.48,  0.58,     0,     0,     0,     0,     0,     0,  0.03,  0.12,  0.19,  0.17,  0.05,  0.02
 10.00,   7.70, 6.70, 6.70,  0.25,     0,     0,     0,     0,     0,     0,  0.05,     0,  0.10,  0.05,  0.06,     T
 10.00,   9.86, 6.90, 6.91,  0.29,     0,     0,     0,     0,     0,     0,  0.03,  0.02,  0.05,  0.03,  0.11,  0.04
 10.00,  12.05, 7.10, 7.11,  0.45,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.36,  0.08
 10.00,  11.09, 7.30, 7.33,  2.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.99,  0.88,  0.15
 10.00,  11.19, 7.50, 7.50,  3.04,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2.74,  0.06,  0.24
 10.00,  12.48, 7.70, 7.71,  2.20,     0,     0,     0,     0,     0,     0,     0,     0,     0,  1.40,  0.77,  0.03
 10.00,  11.31, 7.90, 7.91,  3.49,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2.99,  0.50,     0
 10.00,  10.60, 8.10, 8.08,  2.68,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2.66,  0.02,     0
 10.00,  10.56, 8.30, 8.26,  0.20,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.20,     0,     0
 30.00,  20.56, 6.30, 6.35,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.96, 6.50, 6.51,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  22.62, 6.70, 6.71,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  22.18, 6.90, 6.91,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
 30.00,  20.06, 7.10, 7.15,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  20.30, 7.30, 7.33,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.06, 7.50, 7.52,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 30.00,  21.45, 7.70, 7.72,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
